cliente;RespCampanha;TempoDesdeUltCompra;TempoRel;VlMedio;Pct_Vestuario;RegValorCli;RendaMensal
14922;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
15125;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
15328;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
15531;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
15734;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
15937;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
16140;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
16343;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
16546;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
16749;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
16952;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
17155;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
17358;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
17561;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
17764;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
17967;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
18170;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
18373;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
18576;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
18779;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
18982;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
19185;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
19388;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
19591;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
19794;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
19997;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
20200;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
20403;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
20606;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
20809;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
21012;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
21215;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
21418;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
21621;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
21824;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
22027;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
22230;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
22433;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
22636;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
22839;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
23042;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
23245;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
23448;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
23651;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
23854;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
24057;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
24260;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
24463;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
24666;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
24869;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
25072;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
25275;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
25478;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
25681;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
25884;0;4-Mais de 60 dias;1-até 1 ano;3-R$350 a R$850;4-30% e mais;IV;1-Até  R1518
107;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
310;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
513;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
716;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
919;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
1122;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
1325;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
1528;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
1731;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
1934;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
2137;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
2340;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
2543;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
2746;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
2949;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
3152;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
3355;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
3558;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
3761;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
3964;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
4167;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
4370;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
4573;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
4776;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
4979;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
5182;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
5385;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
5588;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
5791;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
5994;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
6197;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
6400;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
6603;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
6806;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
7009;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
7212;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
7415;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
7618;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
7821;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
8024;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
8227;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
8430;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
8633;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
8836;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
9039;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
9242;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
9445;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
9648;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
9851;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
10054;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
10257;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
10460;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
10663;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
10866;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
11069;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
11272;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
11475;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
11678;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
11881;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
12084;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
12287;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
12490;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
12693;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
12896;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
13099;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
13302;0;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
13505;0;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
13708;0;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
13911;0;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
14114;0;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
14317;0;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
14520;0;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
14723;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
14926;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
15129;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
15332;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
15535;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
15738;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
15941;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
16144;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
16347;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
16550;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
16753;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
16956;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
17159;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
17362;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
17565;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
17768;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
17971;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
18174;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
18377;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
18580;0;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
18783;0;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
18986;0;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
19189;0;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
19392;0;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
19595;0;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
19798;0;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
20001;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
20204;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
20407;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
20610;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
20813;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
21016;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
21219;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
21422;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
21625;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
21828;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
22031;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
22234;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
22437;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
22640;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
22843;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
23046;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
23249;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
23452;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
23655;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
23858;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
24061;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
24264;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
24467;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
24670;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
24873;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
25076;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
25279;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
25482;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
25685;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
25888;1;3-45 a 60 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;IV;4-mais de R$4500
128;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
331;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
534;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
737;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
940;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
1143;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
1346;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
1549;1;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
1752;1;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
1955;1;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
2158;1;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
2361;1;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
2564;1;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
2767;1;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
2970;1;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
3173;1;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
3376;1;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
3579;1;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
3782;1;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
3985;1;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
4188;1;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
4391;1;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
4594;1;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
4797;1;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
5000;1;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
5203;1;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
5406;1;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
5609;1;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
5812;1;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
6015;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
6218;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
6421;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
6624;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
6827;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
7030;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
7233;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
7436;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
7639;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
7842;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
8045;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
8248;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
8451;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
8654;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
8857;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
9060;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
9263;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
9466;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
9669;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
9872;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
10075;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
10278;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
10481;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
10684;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
10887;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
11090;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
11293;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
11496;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
11699;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
11902;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
12105;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
